measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,failure_time,Unnamed: 10,Unnamed: 11
2020-06-27 20:57:05.268626,3,5,3,11.469065894737758,104.6429851405588,2020-06-27 21:33:45.000000000,,
2020-06-27 08:39:52.677367,4,8,0,14.86037399564854,90.1565296846016,2020-06-27 09:17:37.000000000,,
2020-06-27 10:35:40.094709,1,5,6,14.192408921656405,95.11682930582252,2020-06-27 11:13:27.000000000,,
2020-06-27 03:19:44.728672,1,7,10,12.987201720357872,82.30762416623321,2020-06-27 05:54:57.000000000,,
2020-06-27 18:33:47.872787,1,8,10,19.24590456836779,53.148020207261496,2020-06-27 20:05:26.000000000,,
2020-06-27 15:16:30.383038,1,8,8,13.890957635806055,92.58703176321671,2020-06-27 16:45:20.000000000,,
2020-06-27 22:33:08.936993,5,6,1,18.70413089161585,105.0772306975327,2020-06-27 22:54:34.000000000,,
2020-06-27 19:57:19.671367,1,4,8,17.157041438867505,30.19421964233196,2020-06-27 22:48:32.000000000,,
2020-06-27 18:10:19.346634,5,1,3,15.394293948603387,38.03495358314762,2020-06-27 19:10:06.000000000,,
2020-06-27 18:58:17.262026,3,3,9,18.977641870861,54.26869184842059,2020-06-27 20:01:42.000000000,,
2020-06-27 15:31:28.491749,3,8,7,15.594226786111845,85.226287426512,2020-06-27 16:07:43.000000000,,
2020-06-27 16:01:16.871587,3,8,9,11.69053173120098,59.82977398110655,2020-06-27 18:53:02.000000000,,
2020-06-27 04:10:08.882988,1,8,3,19.19320376600718,108.623731875093,2020-06-27 04:46:01.000000000,,
2020-06-27 20:05:23.576057,3,4,0,14.996559353903706,106.7148217336922,2020-06-27 21:21:35.000000000,,
2020-06-28 22:07:39.684668,2,9,2,14.148264405518852,41.83696211602968,2020-06-28 23:42:36.000000000,,
2020-06-28 06:30:59.039903,2,4,8,10.599278878166542,105.16712544508763,2020-06-28 06:55:48.000000000,,
2020-06-28 23:29:18.594659,2,4,6,18.84238294241193,64.79988899735078,2020-06-28 23:31:46.000000000,,
2020-06-28 01:06:14.288528,3,3,8,15.747529534982808,96.89287638164132,2020-06-28 02:58:14.000000000,,
2020-06-28 20:45:34.261926,4,9,6,18.012056303241074,42.9662151620371,2020-06-28 22:40:07.000000000,,
2020-06-28 21:19:07.418941,3,1,4,15.931325651351438,49.07192023759169,2020-06-28 22:28:46.000000000,,
2020-06-28 09:40:04.787378,4,10,5,15.822992206740158,50.236140072756186,2020-06-28 11:20:02.000000000,,
2020-06-28 20:08:16.327732,1,7,4,17.402023381965925,68.23133306240489,2020-06-28 21:23:46.000000000,,
2020-06-28 00:41:01.711371,5,5,1,17.42854741641856,59.390162472017415,2020-06-28 02:32:54.000000000,,
2020-06-28 13:10:29.497249,1,9,3,17.667658581408062,98.64900316520466,2020-06-28 14:49:33.000000000,,
2020-06-28 21:18:58.581358,1,5,9,19.658161851427444,71.57953991134586,2020-06-28 22:49:59.000000000,,
2020-06-29 01:03:03.861686,3,4,3,19.040432779481712,12.310304439740134,2020-06-29 02:27:42.000000000,,
2020-06-29 08:32:15.285428,1,8,3,17.291400271778876,37.8117810739523,2020-06-29 10:20:55.000000000,,
2020-06-29 04:40:31.613161,2,9,2,14.883666895923229,18.03784572221237,2020-06-29 06:43:13.000000000,,
2020-06-29 19:18:08.848584,2,2,8,13.805642257751153,97.62475878036986,2020-06-29 20:45:25.000000000,,
2020-06-29 12:58:06.465046,5,2,0,11.184806889446916,34.66145227285168,2020-06-29 15:49:59.000000000,,
2020-06-29 02:30:46.950195,4,10,7,14.959184336739328,48.59332272736573,2020-06-29 04:09:50.000000000,,
2020-06-29 00:50:31.991899,4,3,4,17.88547982520293,82.3921060484625,2020-06-29 03:28:38.000000000,,
2020-06-29 12:20:39.693269,5,7,8,14.594065221285412,106.0350519970436,2020-06-29 13:14:45.000000000,,
2020-06-29 07:08:00.298929,2,9,3,16.73736773314681,90.38121600384632,2020-06-29 09:10:20.000000000,,
2020-06-29 23:08:51.657765,1,4,10,11.422321168910308,90.65869935194064,2020-06-29 23:46:39.000000000,,
2020-06-29 01:16:27.756975,3,8,8,19.78318285674873,34.85575660949753,2020-06-29 03:12:05.000000000,,
2020-06-29 05:34:06.194319,3,4,3,17.857572318339194,62.707887396784905,2020-06-29 06:32:08.000000000,,
2020-06-29 12:24:32.308030,4,6,8,10.33552841285562,75.71609812729962,2020-06-29 12:59:44.000000000,,
2020-06-29 19:48:50.253925,4,6,2,14.04548141178338,53.098001872313525,2020-06-29 22:17:27.000000000,,
2020-06-29 04:21:39.889688,4,9,8,17.150622459944543,108.93401864533648,2020-06-29 05:41:14.000000000,,
2020-06-29 17:12:16.800380,5,1,7,19.965737248104304,45.52129861286999,2020-06-29 20:09:23.000000000,,
2020-06-29 02:17:23.054905,5,4,9,18.298972068456973,59.84437841123204,2020-06-29 05:10:10.000000000,,
2020-06-29 06:04:37.762076,4,7,2,10.299159422800525,107.36925302739066,2020-06-29 07:26:12.000000000,,
2020-06-29 08:26:12.106910,4,6,0,12.707879223317828,70.47375161001813,2020-06-29 09:58:00.000000000,,
2020-06-30 17:19:29.679567,5,3,6,16.18088165481037,59.49607876740237,2020-06-30 19:16:20.000000000,,
2020-06-30 13:08:19.933493,4,9,8,19.93259666482432,109.15878461967468,2020-06-30 14:11:15.000000000,,
2020-06-30 02:30:29.275027,5,10,10,10.205249055802728,100.30484467000971,2020-06-30 04:56:03.000000000,,
2020-06-30 13:53:15.259625,5,9,10,10.328026996386743,13.286256175549942,2020-06-30 15:57:09.000000000,,
2020-06-30 00:32:32.293929,1,8,0,19.95378021187787,65.8477315327539,2020-06-30 00:40:45.000000000,,
2020-06-30 21:20:24.957195,3,2,2,17.35026558292096,94.30061136121716,2020-06-30 21:55:27.000000000,,
2020-06-30 05:09:45.642664,2,4,6,15.32695059859956,82.23805932960727,2020-06-30 05:48:07.000000000,,
2020-06-30 18:01:23.416441,2,4,4,17.328219440123657,72.47647581955006,2020-06-30 18:18:43.000000000,,
2020-06-30 00:37:17.934193,4,8,8,10.22519974227762,51.68902113680637,2020-06-30 02:38:11.000000000,,
2020-06-30 14:48:33.891789,3,8,9,15.99515486165136,30.914376573580945,2020-06-30 15:13:50.000000000,,
2020-06-30 14:12:42.333433,4,8,7,15.85702987788956,37.25651344521744,2020-06-30 16:05:46.000000000,,
2020-06-30 03:35:34.862886,5,8,6,16.600405768459904,40.91512998343417,2020-06-30 05:50:51.000000000,,
2020-06-30 21:09:02.788078,3,6,7,14.65005610566238,15.456567928701327,2020-06-30 22:20:56.000000000,,
2020-07-01 18:34:56.573457,5,9,10,14.22376633258401,108.004043583906,2020-07-01 19:01:16.000000000,,
2020-07-01 15:28:18.064906,4,2,10,19.38563172948104,23.03894532318268,2020-07-01 16:45:12.000000000,,
2020-07-01 08:17:50.527052,4,9,2,10.700883752011125,101.60839084421826,2020-07-01 08:46:53.000000000,,
2020-07-01 00:27:55.491249,2,5,9,14.799965528857054,15.237283798932616,2020-07-01 01:11:14.000000000,,
2020-07-01 07:10:27.537853,2,4,10,18.49095291751477,102.63918215715668,2020-07-01 08:38:02.000000000,,
2020-07-01 19:15:08.259325,2,1,7,11.98031279475584,63.38312614931664,2020-07-01 20:44:51.000000000,,
2020-07-01 02:57:51.415941,4,3,0,17.36337098160365,64.00145498831651,2020-07-01 03:24:05.000000000,,
2020-07-01 10:37:32.983298,1,6,8,18.946508146736555,87.58152077964992,2020-07-01 11:15:12.000000000,,
2020-07-01 16:02:08.897089,5,10,10,18.274950023958432,84.66200245268783,2020-07-01 17:08:15.000000000,,
2020-07-01 14:37:19.560256,1,8,1,14.225609734998349,89.92462087925483,2020-07-01 17:01:19.000000000,,
2020-07-01 15:12:36.768276,3,9,0,15.269578603349764,17.740783437559134,2020-07-01 17:16:27.000000000,,
2020-07-02 13:07:44.583158,3,5,9,10.222825946976268,64.06666953200845,2020-07-02 14:08:18.000000000,,
2020-07-02 19:29:14.342534,5,7,4,18.70831878147925,60.11179061282659,2020-07-02 21:13:28.000000000,,
2020-07-02 15:16:03.870287,4,9,5,10.023841387659823,57.98105950021943,2020-07-02 15:19:25.000000000,,
2020-07-02 08:03:01.255925,4,5,3,17.672922195037437,57.93426889331698,2020-07-02 09:56:23.000000000,,
2020-07-02 01:29:33.977097,3,3,4,12.622177272298591,87.07142178896301,2020-07-02 02:46:54.000000000,,
2020-07-02 19:35:17.521052,3,10,2,16.314776161928386,100.81327351252315,2020-07-02 21:17:04.000000000,,
2020-07-02 01:46:08.299229,4,9,10,18.73108857340408,16.163321380107757,2020-07-02 03:51:14.000000000,,
2020-07-02 00:30:48.242924,4,4,5,11.20822299704576,63.25286946135977,2020-07-02 02:13:17.000000000,,
2020-07-02 14:55:36.933393,2,2,1,19.01468470785365,26.664287709227523,2020-07-02 17:19:19.000000000,,
2020-07-02 16:02:08.897089,1,8,0,14.798867516786547,79.06424892501566,2020-07-02 16:49:24.000000000,,
2020-07-02 22:25:39.382638,1,5,9,15.978956524498226,16.73259657494528,2020-07-02 22:58:33.000000000,,
2020-07-02 14:34:17.970997,3,1,4,17.218253086804385,12.814769566833808,2020-07-02 16:43:28.000000000,,
2020-07-02 03:16:59.814581,5,5,3,19.20931854537767,93.40937865777124,2020-07-02 05:54:38.000000000,,
2020-07-02 13:34:14.698569,4,8,7,10.27896709083085,66.0068163609551,2020-07-02 13:59:13.000000000,,
2020-07-02 13:00:07.191219,5,5,6,19.931911667666043,42.15321780243396,2020-07-02 14:18:07.000000000,,
2020-07-02 02:01:58.433443,2,5,5,12.165518796270286,52.50419032747888,2020-07-02 02:11:53.000000000,,
2020-07-02 08:57:19.025002,3,7,0,15.487016860714755,86.55648827296686,2020-07-02 11:40:50.000000000,,
2020-07-02 14:46:15.490449,2,5,10,18.109685322477297,65.11732641410765,2020-07-02 16:18:26.000000000,,
2020-07-02 00:28:56.354335,5,3,5,18.875256992646584,74.79553324758152,2020-07-02 01:28:51.000000000,,
2020-07-02 22:04:46.932993,2,3,0,11.75623230030002,96.18651895413096,2020-07-02 23:21:00.000000000,,
2020-07-02 14:44:31.439443,2,4,10,15.639185519494353,62.1316010279002,2020-07-02 16:19:57.000000000,,
2020-07-02 05:30:39.092309,2,6,3,15.928047159545976,58.49950677169387,2020-07-02 05:50:07.000000000,,
2020-07-02 21:11:55.539753,5,7,2,17.903367345472855,103.49520094331542,2020-07-02 23:28:47.000000000,,
2020-07-02 03:49:50.783678,3,3,6,14.788803516615063,23.96319471108057,2020-07-02 06:00:56.000000000,,
2020-07-02 03:22:03.130013,1,2,6,12.31595270640068,39.99242704875524,2020-07-02 05:19:05.000000000,,
2020-07-02 08:52:51.059905,3,8,6,11.193462402513031,65.47081891033393,2020-07-02 10:29:09.000000000,,
2020-07-02 15:37:22.832683,4,3,8,12.079078751546986,13.50367185482897,2020-07-02 16:31:14.000000000,,
2020-07-02 04:14:28.010501,5,9,6,15.628268809493292,51.56805225515164,2020-07-02 07:00:21.000000000,,
2020-07-03 05:01:25.062806,2,6,8,14.89295175908233,54.1438213140768,2020-07-03 07:00:15.000000000,,
2020-07-03 13:31:56.297229,2,9,3,10.95016634540989,109.07825073412184,2020-07-03 14:31:20.000000000,,
2020-07-03 04:38:30.886988,3,1,4,11.310435528108735,100.59384611273128,2020-07-03 05:23:13.000000000,,
2020-07-03 04:10:00.045404,5,4,7,17.13469962900918,93.97381608767344,2020-07-03 05:22:02.000000000,,
2020-07-03 20:10:25.891489,3,7,0,13.26953970755167,88.6907327821862,2020-07-03 20:19:44.000000000,,
2020-07-03 00:47:31.402640,2,2,6,10.798150081938935,34.04946687168286,2020-07-03 02:33:43.000000000,,
2020-07-03 00:21:44.475147,4,2,9,11.602604053101956,108.00365112903484,2020-07-03 00:48:55.000000000,,
2020-07-03 05:10:28.830583,5,2,1,13.207700096043702,92.84348631198434,2020-07-03 06:28:33.000000000,,
2020-07-03 15:09:09.666266,3,5,4,17.289750472236822,86.76465697834122,2020-07-03 15:46:08.000000000,,
2020-07-03 22:19:45.041704,2,4,10,14.85708883299798,13.65990288081355,2020-07-03 23:55:59.000000000,,
2020-07-03 13:41:53.090509,5,8,5,10.923362842111867,84.11894757697999,2020-07-03 14:29:42.000000000,,
2020-07-03 10:05:34.039703,3,6,3,12.74933322508563,95.0652138580338,2020-07-03 10:42:23.000000000,,
2020-07-04 15:35:38.781678,1,9,1,12.355380547869224,88.33706268167732,2020-07-04 17:07:37.000000000,,
2020-07-04 13:10:46.172417,4,9,4,16.40590324886456,13.095165293285234,2020-07-04 15:54:53.000000000,,
2020-07-04 15:38:06.020602,1,3,3,18.36399003601312,51.83701815818888,2020-07-04 16:11:22.000000000,,
2020-07-04 01:40:57.146214,4,4,2,13.387481872913556,94.65285364164646,2020-07-04 02:34:52.000000000,,
2020-07-04 21:14:22.778677,2,7,8,12.25884286120391,52.6538177863857,2020-07-04 21:52:09.000000000,,
2020-07-04 03:21:27.779677,2,5,5,18.44707976176049,38.83997556432477,2020-07-04 04:58:03.000000000,,
2020-07-04 00:12:39.707370,1,4,2,15.509917869379237,57.91766316777133,2020-07-04 02:20:36.000000000,,
2020-07-04 14:43:48.251525,2,5,7,18.318633688130895,32.103508484001416,2020-07-04 15:19:34.000000000,,
2020-07-04 04:24:15.966196,2,6,7,17.420569036404693,68.02321815865612,2020-07-04 05:59:06.000000000,,
2020-07-04 00:48:48.940894,5,7,3,18.28280374420949,33.068094065150326,2020-07-04 02:23:50.000000000,,
2020-07-04 08:18:51.390139,5,9,1,16.83005838977589,45.66201548977255,2020-07-04 09:03:30.000000000,,
2020-07-04 19:12:15.507650,3,1,4,15.419563057842565,64.8605134559111,2020-07-04 20:22:00.000000000,,
2020-07-04 01:35:45.993199,4,9,7,12.959945587480444,37.1922418127352,2020-07-04 04:18:55.000000000,,
2020-07-04 10:03:58.826282,3,4,1,15.1787103683372,12.992908784660289,2020-07-04 11:47:56.000000000,,
2020-07-04 06:37:02.218421,3,8,10,10.08645840040229,34.140420226544734,2020-07-04 07:29:36.000000000,,
2020-07-04 22:09:31.573257,2,6,1,12.762416404670384,85.66205044749269,2020-07-04 23:13:23.000000000,,
2020-07-04 21:09:02.788078,4,9,4,12.305062486043482,59.70147086869673,2020-07-04 21:22:02.000000000,,
2020-07-04 19:07:29.867386,5,6,2,16.684553768442694,21.532245644282,2020-07-04 20:48:30.000000000,,
2020-07-04 08:00:08.504250,2,4,9,14.20122277082386,67.04701414670329,2020-07-04 09:46:35.000000000,,
2020-07-04 07:18:22.604960,1,6,10,14.167849339385642,95.80616869325404,2020-07-04 08:12:38.000000000,,
2020-07-04 18:36:15.111711,3,3,6,17.461843049233785,109.52477731518618,2020-07-04 19:12:20.000000000,,
2020-07-04 18:40:34.239223,3,4,1,14.52853937640735,45.41756615802209,2020-07-04 19:00:21.000000000,,
2020-07-04 17:28:42.284928,3,9,4,18.30140019771897,71.74441596210944,2020-07-04 19:30:34.000000000,,
2020-07-04 22:57:38.326232,2,6,10,19.725377167979417,34.51247937762349,2020-07-04 23:51:26.000000000,,
2020-07-04 12:39:22.579157,1,6,8,13.06721307329251,20.396809543759225,2020-07-04 15:19:07.000000000,,
2020-07-05 09:44:58.265226,5,1,8,17.377211209953494,13.814050543485571,2020-07-05 09:56:23.000000000,,
2020-07-05 07:31:11.149914,3,6,4,14.048286512547882,76.49586758653761,2020-07-05 08:43:29.000000000,,
2020-07-05 01:43:41.060306,5,6,1,18.781945673658893,91.66287921777976,2020-07-05 03:57:07.000000000,,
2020-07-05 04:59:15.499049,1,10,6,15.554673885406064,24.68682844114067,2020-07-05 06:05:16.000000000,,
2020-07-05 19:55:18.945194,4,6,2,15.572503910792465,30.49386981885976,2020-07-05 20:10:36.000000000,,
2020-07-05 20:32:02.529052,4,6,0,13.18295168199372,92.71149680686,2020-07-05 21:46:46.000000000,,
2020-07-05 20:17:12.257925,1,5,5,18.946967878012323,26.72565646891787,2020-07-05 21:11:53.000000000,,
2020-07-05 19:58:37.209620,1,1,10,19.136144575670976,98.3536669697784,2020-07-05 20:01:58.000000000,,
2020-07-05 10:26:53.002100,4,10,3,18.04924149063794,31.370171885906096,2020-07-05 10:52:33.000000000,,
2020-07-05 14:36:18.697169,4,4,8,14.269745800859235,49.85725165643493,2020-07-05 16:59:28.000000000,,
2020-07-05 12:57:39.952295,4,8,7,11.529453018451532,65.9393060263577,2020-07-05 14:09:43.000000000,,
2020-07-05 19:10:04.943894,3,4,3,12.259754773380603,35.25259304298835,2020-07-05 22:00:13.000000000,,
2020-07-05 07:42:42.156615,1,1,7,14.400686957242716,39.73073633224641,2020-07-05 09:29:16.000000000,,
2020-07-05 00:03:00.589258,5,2,7,14.2435348309991,45.510963914919785,2020-07-05 02:56:51.000000000,,
2020-07-05 04:10:17.720572,2,4,0,19.95379794169473,46.59305335284453,2020-07-05 04:42:28.000000000,,
2020-07-05 18:39:59.888888,5,9,9,11.28341115011326,95.52463834112316,2020-07-05 19:19:14.000000000,,
2020-07-05 07:44:43.882788,2,9,2,18.9181358577317,99.51947678789706,2020-07-05 09:04:08.000000000,,
2020-07-05 04:59:49.849384,4,10,0,15.278386172753423,42.36582569322565,2020-07-05 05:06:44.000000000,,
2020-07-05 08:29:56.884088,3,7,4,17.194308303694626,44.39294466554821,2020-07-05 09:45:36.000000000,,
2020-07-06 06:23:21.647964,1,5,10,17.737889153052457,92.8904682668733,2020-07-06 09:03:30.000000000,,
2020-07-06 04:18:38.300430,5,9,5,17.8866201282853,103.45037105105166,2020-07-06 06:59:03.000000000,,
2020-07-06 17:15:01.714471,4,2,9,18.43169630615506,54.52264787755509,2020-07-06 17:37:26.000000000,,
2020-07-06 13:00:32.703970,2,2,6,17.53655688596593,49.29373010210144,2020-07-06 15:06:00.000000000,,
2020-07-06 02:18:22.917991,4,8,5,18.014507681018948,28.39077145518386,2020-07-06 04:52:39.000000000,,
2020-07-06 09:37:03.198119,1,3,5,10.368368661668084,98.3299326207024,2020-07-06 10:10:35.000000000,,
2020-07-06 19:32:50.282128,3,5,3,11.20406962216505,25.28802313776607,2020-07-06 19:33:53.000000000,,
2020-07-06 08:43:03.104210,2,5,0,19.842369417337952,65.98026606087822,2020-07-06 10:25:48.000000000,,
2020-07-06 12:15:02.027502,2,9,6,12.343842798093313,64.31755727190628,2020-07-06 13:27:02.000000000,,
2020-07-06 01:41:22.658965,2,10,3,11.90096830460117,48.97217834828743,2020-07-06 02:09:08.000000000,,
2020-07-06 10:51:22.391339,5,8,9,19.689285320856307,58.99795459274768,2020-07-06 11:47:54.000000000,,
2020-07-06 14:38:20.423342,2,3,1,12.983456400459572,15.745269768145878,2020-07-06 16:29:09.000000000,,
2020-07-06 22:06:30.983998,2,4,3,11.384899559591942,35.63931102754621,2020-07-06 23:21:10.000000000,,
2020-07-06 05:14:31.282928,3,5,5,13.981327943841135,66.40581394209427,2020-07-06 05:23:29.000000000,,
2020-07-06 23:23:24.253725,4,3,4,16.59982182198555,101.02739723098983,2020-07-06 23:28:23.000000000,,
2020-07-07 10:42:51.973897,1,2,8,14.918378996943334,73.88598880596295,2020-07-07 11:26:44.000000000,,
2020-07-07 18:57:59.586858,3,2,8,16.00493085844728,39.215451007902615,2020-07-07 19:26:07.000000000,,
2020-07-07 15:38:14.858185,1,3,9,10.5633968680184,96.91447988510076,2020-07-07 15:45:52.000000000,,
2020-07-07 20:21:56.898189,2,9,10,18.754591720492385,52.04056116326756,2020-07-07 23:12:36.000000000,,
2020-07-07 03:12:24.011901,5,3,8,17.35530730878436,49.15974296234067,2020-07-07 04:16:58.000000000,,
2020-07-07 16:16:50.330633,2,8,3,13.378107249727272,94.00162884441808,2020-07-07 18:05:30.000000000,,
2020-07-07 08:12:40.374037,1,2,8,12.877903920765442,36.07254409785342,2020-07-07 10:24:26.000000000,,
2020-07-07 08:08:12.408940,2,7,7,11.358924998935075,20.91000926915939,2020-07-07 08:22:34.000000000,,
2020-07-07 00:54:43.281828,1,5,3,16.796811150810534,100.48373733531028,2020-07-07 00:55:47.000000000,,
2020-07-07 09:26:49.729672,1,1,9,16.344713323556068,65.85902400760276,2020-07-07 10:23:09.000000000,,
2020-07-07 13:53:49.609960,4,7,3,12.478383097030818,71.56856521876792,2020-07-07 16:19:32.000000000,,
2020-07-07 15:51:38.753475,4,8,1,13.095841554657849,75.36833946034822,2020-07-07 18:21:26.000000000,,
2020-07-07 16:18:07.868886,4,3,3,12.84292816517306,28.84637131723101,2020-07-07 18:57:48.000000000,,
2020-07-07 19:14:59.421742,2,1,2,19.486445458664136,86.1429721228839,2020-07-07 21:17:14.000000000,,
2020-07-07 04:11:44.096409,5,3,7,16.556529499541696,63.40814291367774,2020-07-07 05:48:53.000000000,,
2020-07-07 02:27:02.173017,5,10,7,16.144502743332357,67.00428773710554,2020-07-07 04:28:33.000000000,,
2020-07-07 14:52:09.831383,1,5,10,16.216616289235454,102.04324468692909,2020-07-07 16:50:32.000000000,,
2020-07-07 05:53:33.268126,1,9,10,19.031397125791564,52.69446648341328,2020-07-07 07:49:18.000000000,,
2020-07-07 15:11:19.230023,5,7,7,11.584413436708004,102.77228305275936,2020-07-07 16:43:26.000000000,,
2020-07-07 04:56:13.909790,1,9,9,12.525773632033795,18.84546299573222,2020-07-07 06:29:51.000000000,,
2020-07-08 22:15:18.076607,4,5,10,17.992224752697354,73.04595314355002,2020-07-08 22:46:11.000000000,,
2020-07-08 19:22:11.300930,3,2,4,10.89303463382786,82.69172998590534,2020-07-08 21:22:14.000000000,,
2020-07-08 10:02:06.937693,3,2,10,11.021416242840266,40.82374558133055,2020-07-08 10:14:22.000000000,,
2020-07-08 05:21:25.486948,4,2,1,13.805230171459767,108.00061987872242,2020-07-08 06:46:52.000000000,,
2020-07-08 06:50:34.951295,5,4,6,13.22238934028382,90.83258642736205,2020-07-08 08:55:58.000000000,,
2020-07-08 19:51:16.492849,4,1,8,19.291644973505345,82.52751339755382,2020-07-08 20:26:15.000000000,,
2020-07-08 21:59:53.455145,2,5,9,12.21191674086489,61.45523912380097,2020-07-08 23:02:36.000000000,,
2020-07-08 17:25:40.695669,3,7,0,15.436754786520012,37.31608525550258,2020-07-08 19:27:53.000000000,,
2020-07-08 04:02:21.653465,2,5,10,13.53210729200221,106.43844884167586,2020-07-08 05:11:03.000000000,,
2020-07-08 07:53:47.650565,1,3,3,17.777201443077637,77.93657300620065,2020-07-08 10:04:53.000000000,,
2020-07-08 01:27:24.413341,3,4,1,12.50925272045923,78.73232968862149,2020-07-08 02:49:54.000000000,,
2020-07-08 19:01:26.688868,3,9,8,17.576042710274695,38.162068385243295,2020-07-08 21:19:29.000000000,,
2020-07-08 12:22:06.069106,2,10,2,15.037990739161875,69.22272664626651,2020-07-08 14:15:33.000000000,,
2020-07-08 13:39:52.364336,1,2,7,16.795258755308986,73.77462151600976,2020-07-08 15:23:31.000000000,,
2020-07-09 20:34:19.930393,3,7,3,14.461015318360722,26.62575362183048,2020-07-09 20:47:33.000000000,,
2020-07-09 07:34:38.251925,3,2,2,18.077441720093432,50.0948282858385,2020-07-09 10:27:20.000000000,,
2020-07-09 07:02:57.983498,5,7,1,10.116919979886012,52.93007319720322,2020-07-09 08:49:15.000000000,,
2020-07-09 21:18:58.581358,2,7,8,14.221436490528228,102.33259944138244,2020-07-09 23:12:54.000000000,,
2020-07-09 16:57:18.691669,1,1,8,10.69725927977426,45.34221229384588,2020-07-09 18:24:57.000000000,,
2020-07-09 20:36:03.981398,3,5,1,12.258300727852752,38.36494204963052,2020-07-09 23:23:00.000000000,,
2020-07-09 00:00:07.837583,1,9,6,11.533638074577176,26.57820239837154,2020-07-09 02:43:48.000000000,,
2020-07-09 07:28:44.910991,1,2,4,19.69094894773005,60.47829594189433,2020-07-09 07:39:22.000000000,,
2020-07-09 05:18:07.222522,4,5,1,10.271215491817973,84.28841945238527,2020-07-09 07:12:57.000000000,,
2020-07-09 05:27:28.665466,5,2,8,16.818172986565482,63.1635985464735,2020-07-09 08:21:27.000000000,,
2020-07-09 07:20:41.006300,1,2,1,12.362235766439609,104.05793205119409,2020-07-09 10:15:56.000000000,,
2020-07-09 17:23:05.619161,4,5,0,19.659138062760185,69.7128779773008,2020-07-09 18:14:53.000000000,,
2020-07-09 16:54:17.102410,4,2,5,19.068868652336224,74.55458350361239,2020-07-09 18:37:22.000000000,,
2020-07-09 18:47:28.443244,1,8,3,15.665577229740611,101.09118124139808,2020-07-09 20:45:21.000000000,,
2020-07-09 08:41:11.215621,1,10,4,14.887664393589404,95.82167491546252,2020-07-09 10:19:55.000000000,,
2020-07-09 18:05:34.706370,3,3,7,19.114566971573367,75.38361267239745,2020-07-09 19:43:15.000000000,,
2020-07-10 15:24:50.962896,5,7,3,12.190438607213968,24.37229890338731,2020-07-10 15:33:46.000000000,,
2020-07-10 16:40:53.207120,4,8,9,18.17073434191514,20.10588230409998,2020-07-10 18:43:55.000000000,,
2020-07-10 18:33:22.360036,2,5,7,10.473269028839322,27.07253549025654,2020-07-10 20:14:11.000000000,,
2020-07-10 08:36:51.088108,3,3,2,13.142796149156585,53.610164953326894,2020-07-10 10:14:08.000000000,,
2020-07-10 10:01:58.100110,1,10,2,16.934337072097843,42.418365975355954,2020-07-10 10:38:20.000000000,,
2020-07-10 01:13:43.842884,3,3,5,17.325017919195012,74.32003195389177,2020-07-10 03:51:23.000000000,,
2020-07-10 21:18:07.555855,2,10,6,19.95832442943584,99.0900564140021,2020-07-10 22:49:08.000000000,,
2020-07-10 01:56:21.767676,3,8,9,10.064526996049104,86.27813415850825,2020-07-10 02:03:44.000000000,,
2020-07-10 16:32:58.140014,3,4,9,15.241864107452884,58.16501154240759,2020-07-10 17:04:42.000000000,,
2020-07-10 05:20:07.948694,5,4,5,10.76838760587407,80.00134951698053,2020-07-10 05:31:22.000000000,,
2020-07-10 19:04:19.440544,5,6,6,18.569657034993888,35.30450531253699,2020-07-10 19:48:53.000000000,,
2020-07-10 04:52:54.645364,5,1,6,12.102669087649833,23.77587104122517,2020-07-10 07:42:16.000000000,,
2020-07-10 02:51:48.237423,5,3,7,18.852874599054083,46.46209649106687,2020-07-10 03:54:36.000000000,,
2020-07-10 13:39:43.526752,2,2,5,16.010373667757413,97.508094706683,2020-07-10 14:01:04.000000000,,
2020-07-10 16:20:00.757475,3,6,2,16.10114671005781,107.71239267084373,2020-07-10 16:46:48.000000000,,
2020-07-10 17:08:33.023202,3,4,10,15.547658594946624,81.3525392142555,2020-07-10 19:32:30.000000000,,
2020-07-10 05:27:37.503050,3,3,1,19.08848107671821,100.66141330108618,2020-07-10 07:58:54.000000000,,
2020-07-10 18:08:27.458045,5,3,7,17.21281654445217,89.34237846494446,2020-07-10 20:58:03.000000000,,
2020-07-10 00:37:00.259025,4,7,10,16.593873317359478,74.49434514655894,2020-07-10 01:34:07.000000000,,
2020-07-10 18:20:07.302330,5,1,2,11.166419580730818,81.5334870462375,2020-07-10 20:18:38.000000000,,
2020-07-10 20:23:49.786778,1,10,5,16.77197860523529,102.45087746398887,2020-07-10 22:14:12.000000000,,
2020-07-10 08:08:37.921692,5,9,9,13.391152914000209,94.20018258986045,2020-07-10 08:29:20.000000000,,
2020-07-10 15:25:34.150815,2,1,5,19.573756678927214,93.06999520196392,2020-07-10 15:56:01.000000000,,
2020-07-10 09:11:51.620962,5,6,6,18.686051693701025,24.494668190586108,2020-07-10 09:30:13.000000000,,
2020-07-11 23:14:11.648364,3,10,8,19.82487981439221,31.224012886636,2020-07-11 23:48:02.000000000,,
2020-07-11 01:49:44.238823,4,5,6,17.683008467136478,20.090693406563176,2020-07-11 03:52:02.000000000,,
2020-07-11 17:28:24.609760,1,5,4,17.84320825958512,74.7173189596548,2020-07-11 20:17:17.000000000,,
