measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,failure_time
2020-06-16 07:24:10.948497,5,4,1,16.424754707303308,79.59612523698284,2020-06-16 07:51:47
2020-06-16 18:31:56.509425,1,1,4,15.51879187478221,19.078647064007253,2020-06-16 19:28:33
2020-06-16 06:15:16.912395,5,5,3,17.026761108788065,91.2364887367169,2020-06-16 07:38:06
2020-06-16 20:10:44.123356,3,10,7,17.221988592225426,71.31104026405902,2020-06-16 20:33:27
2020-06-16 09:42:38.886244,4,7,7,13.033483686186973,76.82965683285043,2020-06-16 11:15:46
2020-06-16 08:30:25.759587,3,4,4,14.121561453764313,13.887010328327223,2020-06-16 10:24:48
2020-06-16 15:03:38.618680,1,5,3,10.56758855043578,66.34369638080885,2020-06-16 18:00:25
2020-06-16 16:34:38.846092,3,7,5,10.169597409636712,106.06287474825103,2020-06-16 18:10:54
2020-06-16 10:20:48.190459,4,3,0,16.70063051133588,89.23523897227709,2020-06-16 11:53:13
2020-06-16 01:19:59.513175,3,6,0,12.762788505228478,35.9359636148444,2020-06-16 01:24:19
2020-06-16 19:29:46.068453,5,10,2,10.31864474815847,84.4194021753489,2020-06-16 20:31:08
2020-06-16 16:18:22.444672,3,4,0,12.623276715733194,100.39708573628597,2020-06-16 16:29:32
2020-06-16 12:08:53.210510,2,1,6,10.768418696444913,15.303054827059936,2020-06-16 12:20:48
2020-06-16 16:03:45.588529,3,3,3,17.108153694093687,19.914318920188066,2020-06-16 18:12:56
2020-06-16 10:17:12.048552,5,1,7,15.584306808816377,51.78740146270975,2020-06-16 10:34:25
2020-06-16 00:25:29.044702,2,5,5,17.320610177516432,79.4396032201971,2020-06-16 01:13:16
2020-06-16 04:34:24.176158,4,6,7,15.690594822505112,13.80741589043528,2020-06-16 06:28:25
2020-06-16 16:10:44.583829,2,9,8,15.635302136875652,50.51355769331404,2020-06-16 18:22:33
2020-06-16 03:22:02.523826,5,10,5,12.24553152547078,92.2273820479549,2020-06-16 04:50:05
2020-06-16 18:38:16.639181,2,7,6,11.086612034140568,38.11693954397119,2020-06-16 21:27:22
2020-06-17 03:38:22.688084,1,1,5,11.030800078565376,84.00005869338796,2020-06-17 06:35:02
2020-06-17 21:56:12.681234,2,9,5,11.64442216101933,17.57735800611838,2020-06-17 23:01:27
2020-06-17 20:41:15.566728,4,6,2,10.65024973041028,104.4252625418377,2020-06-17 23:21:31
2020-06-17 12:40:38.622131,1,5,9,14.078508660090954,41.679203700621066,2020-06-17 15:15:25
2020-06-17 19:28:58.677233,2,1,9,16.6113117626615,69.62339256843246,2020-06-17 22:06:01
2020-06-17 20:30:36.666683,4,5,10,11.123346515743627,50.790585514487745,2020-06-17 22:10:56
2020-06-17 04:13:22.427421,2,6,8,12.126977188399234,16.187234807894022,2020-06-17 07:03:53
2020-06-17 07:12:52.182909,2,8,5,19.58385088825628,46.4453137446186,2020-06-17 09:28:52
2020-06-17 13:01:57.422221,1,1,0,15.488833623507556,93.2703425108465,2020-06-17 14:47:56
2020-06-17 01:17:15.525326,2,10,1,14.118030202116572,75.0258560646958,2020-06-17 01:30:57
2020-06-17 01:29:59.547677,4,4,5,14.63403330844216,81.09275841609407,2020-06-17 02:29:06
2020-06-17 02:13:51.116105,4,4,5,19.83369591636262,20.79075647881905,2020-06-17 03:03:44
2020-06-17 14:12:00.663733,3,7,6,17.058014346854495,24.820945243291135,2020-06-17 16:29:40
2020-06-17 15:28:42.086354,3,2,2,15.791312891817967,23.498506407404363,2020-06-17 18:04:06
2020-06-17 18:34:01.631731,3,7,1,13.59896609529956,57.07140039558197,2020-06-17 21:16:31
2020-06-17 01:05:22.657032,2,2,0,15.41274231190012,35.6264151302586,2020-06-17 01:24:31
2020-06-17 03:26:46.871143,2,9,2,18.25742319107986,98.26060308856925,2020-06-17 04:16:26
2020-06-17 02:32:51.505375,2,5,10,15.681137145403712,60.45477730419337,2020-06-17 03:59:20
2020-06-17 13:33:41.833841,3,1,0,11.77884162625817,72.7695423393381,2020-06-17 14:47:34
2020-06-17 00:14:18.804790,3,8,4,13.637788659051054,39.60752680392489,2020-06-17 01:16:14
2020-06-17 14:09:55.541427,5,8,9,16.438271876522613,29.535412986908447,2020-06-17 16:12:41
2020-06-17 14:04:09.514375,3,9,0,10.704610117831981,60.61517899252409,2020-06-17 14:51:04
2020-06-17 08:33:31.561628,2,10,9,13.031310090302888,51.34224558945007,2020-06-17 09:17:40
2020-06-17 17:07:06.886094,3,9,0,17.94606265984582,62.39037320721179,2020-06-17 18:06:24
2020-06-17 08:52:10.136706,1,7,4,16.673795614925588,80.15719978597986,2020-06-17 11:18:14
2020-06-17 03:09:43.078503,5,5,10,13.742417392849845,109.43806093589664,2020-06-17 05:52:54
2020-06-17 02:05:55.203910,2,8,3,17.24645582777403,53.68540234338433,2020-06-17 04:52:37
2020-06-17 08:09:37.299364,2,4,9,13.97139343455872,108.02073599787015,2020-06-17 10:20:34
2020-06-17 14:57:44.065953,3,10,7,15.330412135218825,100.70817958207277,2020-06-17 17:32:51
2020-06-17 22:38:55.044252,3,9,6,11.266081362095706,50.541885196069046,2020-06-17 23:21:18
2020-06-17 10:41:54.702035,3,5,8,15.586731082539456,16.881738601577847,2020-06-17 11:35:31
2020-06-17 00:17:12.318315,5,4,0,16.27780989611071,96.23254197129802,2020-06-17 01:07:12
2020-06-18 08:57:29.586729,3,2,6,12.74197619512514,103.27296324744489,2020-06-18 09:56:09
2020-06-18 03:33:37.340767,5,5,1,10.403454891433835,106.76536228088982,2020-06-18 06:05:38
2020-06-18 20:01:40.005750,5,10,3,14.43622663484426,72.46708440727686,2020-06-18 22:37:07
2020-06-18 12:35:48.511975,3,6,6,18.741018120379138,104.46533147670655,2020-06-18 13:58:00
2020-06-18 17:27:51.583479,5,6,2,17.602493062330144,46.300792059914066,2020-06-18 18:43:49
2020-06-18 06:39:45.277363,4,5,0,16.615810257582403,108.2305574204519,2020-06-18 08:55:13
2020-06-18 15:50:00.886444,2,3,0,16.719894521237563,67.02814834298435,2020-06-18 16:50:37
2020-06-18 19:54:19.196259,2,4,6,18.52790322572432,12.424141666607342,2020-06-18 21:30:19
2020-06-18 18:08:27.824191,4,7,0,15.287498124755494,72.91268408983635,2020-06-18 18:51:48
2020-06-18 14:34:59.009100,5,6,6,18.941728176324062,51.090291717317676,2020-06-18 15:53:43
2020-06-18 03:11:14.098104,3,5,6,11.365584434991575,61.252986800830634,2020-06-18 05:50:06
2020-06-18 13:59:07.115705,4,3,0,12.11351644215542,107.32828316017067,2020-06-18 14:08:08
2020-06-18 18:32:43.900645,1,2,4,19.8178295372929,101.68106132168343,2020-06-18 20:24:54
2020-06-18 21:04:05.386419,3,8,4,19.118594683581012,88.73546222178753,2020-06-18 21:33:29
2020-06-18 13:25:38.395969,3,6,4,15.273045250067085,60.3428538293772,2020-06-18 13:26:10
2020-06-18 22:29:42.400970,1,6,10,10.026000881485201,24.971454258206755,2020-06-18 23:26:06
2020-06-18 06:50:33.703085,3,6,8,16.61662744681675,49.223450584778675,2020-06-18 07:31:42
2020-06-18 22:05:21.561678,3,8,0,11.42809797451244,12.22784593530424,2020-06-18 22:36:16
2020-06-18 15:43:05.653982,4,5,3,10.659153158969744,14.77181064911015,2020-06-18 17:46:15
2020-06-18 07:49:22.941847,4,7,6,10.144873519715942,28.289389664172006,2020-06-18 08:11:38
2020-06-18 06:09:30.885344,1,1,1,15.112478724845325,25.692246788570543,2020-06-18 08:51:58
2020-06-18 09:36:10.230811,2,7,9,13.065328603702138,83.16597473894711,2020-06-18 11:07:42
2020-06-18 15:23:00.822141,1,5,0,18.188049639219173,79.15064036934884,2020-06-18 17:30:40
2020-06-18 17:43:24.356517,4,10,3,18.774270049137748,95.65045078539636,2020-06-18 20:29:42
2020-06-18 15:05:08.638281,4,1,1,15.693022137864661,29.421832688548186,2020-06-18 15:23:16
2020-06-18 13:54:13.242712,2,7,3,13.969631231222811,95.53299500626821,2020-06-18 14:55:16
2020-06-18 18:06:00.887694,5,10,0,18.490512702904837,34.82727585282413,2020-06-18 18:49:21
2020-06-18 22:07:57.023851,4,10,5,10.972909534508402,24.885067128882312,2020-06-18 22:55:36
2020-06-18 10:42:06.990549,5,6,8,11.679714382173206,83.22920138998829,2020-06-18 11:53:44
2020-06-18 05:09:44.729686,5,5,5,19.852792896426045,67.51980513174304,2020-06-18 06:12:12
2020-06-18 02:56:06.902095,3,4,1,10.034673923258064,60.716102791444236,2020-06-18 03:37:35
2020-06-18 17:28:13.397669,4,8,2,17.661590010929395,93.39382236885339,2020-06-18 19:00:03
2020-06-18 03:51:55.101655,2,6,6,16.434928825500755,13.95507600294436,2020-06-18 03:55:40
2020-06-18 07:06:19.764638,4,7,5,13.281527417862337,29.958194323389144,2020-06-18 09:10:44
2020-06-18 05:32:26.023701,2,3,4,10.27000938709495,88.32693949722385,2020-06-18 08:10:42
2020-06-18 03:25:12.088704,2,9,4,19.730639164792777,99.47319711268423,2020-06-18 05:28:57
2020-06-18 09:38:23.878793,3,4,6,13.095627544567353,71.049562190228,2020-06-18 10:56:04
2020-06-18 04:42:32.376868,5,5,7,15.425551113932894,88.8849227487391,2020-06-18 06:27:00
2020-06-18 00:42:11.023151,3,3,3,10.854712596242592,17.193754810676495,2020-06-18 01:24:52
2020-06-18 01:36:02.626081,2,8,10,15.773039030021645,50.11271361048075,2020-06-18 03:06:33
2020-06-18 17:51:24.031551,4,4,2,16.98733865369507,37.77506244947555,2020-06-18 18:34:48
2020-06-18 20:58:24.122206,4,3,2,15.147807722799339,40.073947356323885,2020-06-18 23:44:16
2020-06-18 05:52:22.329866,5,3,5,14.27855408006452,62.91977624930299,2020-06-18 07:20:29
2020-06-18 03:25:03.563028,2,7,0,14.25572256577559,13.468548740835912,2020-06-18 03:56:16
2020-06-19 20:50:28.210010,2,10,5,16.890625482048144,60.638778189974325,2020-06-19 23:15:31
2020-06-19 07:42:49.523576,2,2,4,12.371647006643526,83.40323066543098,2020-06-19 08:55:10
2020-06-19 13:45:26.176458,2,9,10,10.996035088909924,92.91484952575135,2020-06-19 15:09:36
2020-06-19 12:44:23.289714,4,8,5,11.960908801461736,23.458322412322005,2020-06-19 15:16:46
2020-06-19 13:40:50.354817,5,5,1,11.339863567274518,100.08900136981703,2020-06-19 16:12:51
2020-06-19 21:27:54.885844,4,5,3,13.433646470398152,92.23545825249766,2020-06-19 21:51:16
2020-06-19 17:55:39.039001,5,3,2,15.393623905143073,45.73256176374343,2020-06-19 19:32:56
2020-06-19 06:01:31.210310,3,1,8,14.539312510513568,35.45207128267001,2020-06-19 08:08:35
2020-06-19 19:54:44.773288,5,1,3,13.1796821776873,40.874637337851155,2020-06-19 21:52:31
2020-06-19 18:11:33.626231,1,7,10,19.994986229372074,59.41576598774365,2020-06-19 19:18:51
2020-06-19 06:26:21.389469,4,7,1,14.68412762669448,23.773087347307264,2020-06-19 09:01:13
2020-06-19 18:48:21.436521,3,10,1,13.76434036828444,106.34409669399764,2020-06-19 19:34:15
2020-06-19 20:12:27.431471,1,8,4,14.229251053592142,49.38175915451451,2020-06-19 21:34:46
2020-06-19 04:05:05.701035,4,7,7,17.256549151184664,63.128845962855046,2020-06-19 04:16:34
2020-06-19 08:45:54.769788,3,2,7,17.23402968527231,16.899896145215273,2020-06-19 09:09:29
2020-06-19 15:17:48.897794,1,3,6,12.88869438369371,71.88494606229327,2020-06-19 17:23:10
2020-06-19 21:54:16.084604,4,4,6,12.625387682676195,50.919779713198324,2020-06-19 22:23:15
2020-06-19 08:17:18.923046,4,9,7,17.201150217129825,77.29251113344404,2020-06-19 10:50:31
2020-06-19 17:42:45.490974,1,8,1,10.545449282940133,71.60260702256633,2020-06-19 17:54:12
2020-06-19 13:42:03.323066,2,7,7,10.62869585535972,62.69751548753063,2020-06-19 16:18:55
2020-06-19 04:11:21.067953,5,2,1,13.676424984478778,27.473379645143773,2020-06-19 05:53:00
2020-06-19 00:38:13.067053,5,7,6,14.51356020871301,99.18256359258154,2020-06-19 03:12:17
2020-06-19 00:21:57.665633,4,7,6,14.959718246985684,55.50506525862939,2020-06-19 02:59:29
2020-06-19 19:40:50.545527,4,10,7,14.731750094672092,94.45400292602248,2020-06-19 20:58:33
2020-06-19 12:44:10.001200,5,4,1,13.821605716271094,75.50783615228184,2020-06-19 14:22:06
2020-06-19 13:31:36.711535,4,5,5,17.617630166480474,91.04366043923099,2020-06-19 14:26:45
2020-06-19 12:39:37.942397,1,7,10,12.654827969662314,84.76652609273387,2020-06-19 14:33:56
2020-06-19 16:51:17.061703,4,1,8,14.341853635161328,43.386519687658755,2020-06-19 17:41:01
2020-06-19 19:22:37.547477,4,4,3,18.14180361453038,93.59875602907053,2020-06-19 21:41:08
2020-06-19 04:36:37.824141,5,4,9,11.596184894760754,49.732722530534744,2020-06-19 07:07:52
2020-06-19 01:21:34.295614,1,8,6,19.197686482805842,66.92533298711443,2020-06-19 03:36:06
2020-06-19 08:32:34.644732,1,3,5,17.14640334354969,80.73196021019055,2020-06-19 09:14:50
2020-06-19 16:36:26.917045,5,4,8,13.569179693380702,89.63822316420479,2020-06-19 17:44:08
2020-06-19 14:37:46.759787,3,9,2,10.455557677058248,19.593595339766356,2020-06-19 17:36:49
2020-06-19 12:26:00.765988,2,1,2,18.97368199425262,97.65650359836883,2020-06-19 15:14:40
2020-06-19 14:20:25.915795,3,8,9,16.080597561525952,100.452004897079,2020-06-19 14:34:06
2020-06-19 05:10:28.358067,3,10,5,10.422016560350905,18.361616601830146,2020-06-19 06:25:16
2020-06-19 13:50:20.049452,1,7,2,19.785899045954817,29.64748873410778,2020-06-19 15:28:02
2020-06-19 20:12:15.142957,2,9,3,11.2282856129157,25.655943931557836,2020-06-19 20:50:03
2020-06-19 03:19:44.113005,3,8,5,11.30801920942731,82.86464474501432,2020-06-19 03:36:06
2020-06-19 02:07:51.800540,1,8,4,18.134962037299665,33.34976399046453,2020-06-19 03:11:04
2020-06-19 21:03:35.046552,1,4,3,10.106806602767492,64.95922769860046,2020-06-19 21:47:17
2020-06-19 22:40:08.012500,5,8,2,10.138535317461603,78.5332015780003,2020-06-19 23:41:37
2020-06-20 21:57:48.463673,5,8,6,19.557647512252224,65.60103515519813,2020-06-20 23:41:37
2020-06-20 02:13:03.724886,3,8,0,19.461101320213896,60.6967500479251,2020-06-20 03:37:53
2020-06-20 19:25:56.638031,1,1,5,10.47190679394033,43.81050916128614,2020-06-20 21:09:06
2020-06-20 05:55:46.183259,5,9,9,17.57478121692765,41.956680529936385,2020-06-20 06:44:45
2020-06-20 05:52:40.381219,1,1,8,12.080058078425004,101.32801525318065,2020-06-20 06:29:36
2020-06-20 01:37:59.222711,4,10,5,11.989644570606947,28.499515683958116,2020-06-20 03:15:44
2020-06-20 03:23:32.543427,3,7,7,16.25118758046223,15.240615414145932,2020-06-20 05:48:09
2020-06-20 20:49:15.241762,5,8,9,14.11442696937517,107.85057494608716,2020-06-20 22:18:17
2020-06-20 03:00:25.672383,4,2,0,12.372750563176691,32.84991441706427,2020-06-20 05:55:04
2020-06-20 06:39:36.751687,3,4,5,15.56238046450889,21.08594285792399,2020-06-20 09:24:51
2020-06-20 19:09:40.236611,5,1,7,16.64730367479096,65.75423799565799,2020-06-20 20:53:54
2020-06-20 14:10:17.355617,1,1,3,18.849176184638225,57.65060202629444,2020-06-20 16:32:25
2020-06-20 06:47:48.715235,4,9,0,16.97461283504552,48.02074725787388,2020-06-20 09:01:54
2020-06-20 03:21:01.844092,5,4,4,19.23700737608737,93.46834413225147,2020-06-20 06:17:05
2020-06-20 06:46:35.746987,2,9,7,18.68303843571538,31.444732496891874,2020-06-20 09:00:19
2020-06-20 14:48:01.082804,2,9,7,18.922007567588444,97.54004073442182,2020-06-20 17:05:18
2020-06-20 17:05:58.680684,3,3,1,17.584930741321603,35.744551619955445,2020-06-20 17:48:52
2020-06-20 17:53:20.628181,3,2,5,19.090946360986003,14.252235551027812,2020-06-20 18:59:10
2020-06-20 06:59:33.057852,4,5,4,13.281727405365944,32.70874074958327,2020-06-20 08:03:08
2020-06-20 18:43:32.326366,4,6,6,14.327564374905728,15.166817933439274,2020-06-20 19:24:14
2020-06-20 00:05:36.501375,2,5,10,11.1084388807771,60.35003953839573,2020-06-20 02:00:00
2020-06-20 01:48:00.257212,1,4,5,13.714760691455801,29.940021028816595,2020-06-20 03:42:44
2020-06-20 16:41:20.790039,5,5,3,12.271122297340812,30.625224612630745,2020-06-20 17:40:52
2020-06-20 04:53:46.379618,5,4,8,19.642856879558696,30.9669174893803,2020-06-20 05:59:35
2020-06-20 15:37:58.492474,4,4,7,11.877693471013645,34.673135994033096,2020-06-20 15:54:04
2020-06-20 10:01:25.986999,4,8,0,18.535412513760416,69.22648560178175,2020-06-20 11:59:11
2020-06-20 12:02:54.894944,1,4,9,17.96331607530324,85.32335524461392,2020-06-20 12:08:30
2020-06-20 07:51:19.538476,4,10,7,16.89513744880773,76.8581394613112,2020-06-20 07:57:10
2020-06-20 07:05:19.084904,5,3,8,18.160941982739544,33.422779348556496,2020-06-20 09:54:10
2020-06-20 09:54:23.228861,5,1,1,19.63734757074702,35.78027788032189,2020-06-20 10:05:40
2020-06-21 06:45:43.592929,4,8,7,15.878935502136601,61.05636990017934,2020-06-21 07:20:41
2020-06-21 16:49:46.042102,4,8,3,15.492580947787898,66.38791489244814,2020-06-21 17:50:15
2020-06-21 17:43:33.882194,4,8,2,13.63640311940162,27.97699079626326,2020-06-21 20:09:41
2020-06-21 15:20:37.648482,4,1,1,11.655455724921982,90.71355579654427,2020-06-21 18:15:59
2020-06-21 06:14:02.944147,1,3,3,11.967570823188096,12.329105336146682,2020-06-21 08:42:59
2020-06-21 19:38:11.320516,2,5,5,12.112706112062504,105.59632044548367,2020-06-21 22:24:01
2020-06-21 17:05:10.289464,1,9,8,12.40753313895699,76.8796848226941,2020-06-21 19:54:20
2020-06-21 20:29:14.172758,1,8,8,10.944038993112802,74.70856791323124,2020-06-21 21:18:18
2020-06-21 02:34:09.236461,3,2,8,17.401357599024102,44.6237727291896,2020-06-21 03:31:37
2020-06-21 19:31:07.562378,1,7,6,19.784641682853742,30.88260121279965,2020-06-21 22:20:58
2020-06-21 17:46:13.107205,4,8,9,14.91648699019653,24.21882351412986,2020-06-21 18:22:52
2020-06-21 21:23:05.775688,5,1,4,12.041236163923008,83.73941030405604,2020-06-21 23:53:59
2020-06-21 07:52:20.218210,4,6,10,17.999040237594297,45.93090787148199,2020-06-21 08:14:38
2020-06-21 07:30:31.078253,2,3,7,11.31222999648968,18.851430136765984,2020-06-21 10:11:11
2020-06-21 20:21:31.549077,5,10,9,14.457985268605498,16.987210652492323,2020-06-21 23:13:02
2020-06-21 06:56:45.307165,1,5,1,13.556238339246885,86.83301677246124,2020-06-21 08:34:00
2020-06-21 05:39:50.596029,2,3,1,10.542357627433244,45.65890365926974,2020-06-21 06:01:21
2020-06-21 05:36:02.165608,4,1,8,18.590231170553142,31.42765387127207,2020-06-21 06:41:44
2020-06-21 07:30:39.603930,1,6,0,10.903450768826527,73.77939040246054,2020-06-21 09:20:48
2020-06-21 04:01:34.321966,2,5,4,11.02841963519201,43.635000942005924,2020-06-21 05:33:50
2020-06-21 05:28:58.407470,4,8,10,15.722899745103117,41.577363317613504,2020-06-21 05:55:38
2020-06-21 19:57:06.946947,2,6,6,13.942307120403747,26.005059798143954,2020-06-21 20:48:36
2020-06-21 17:23:14.761838,3,3,9,18.371690468945395,57.584501495417065,2020-06-21 19:45:40
2020-06-21 13:45:00.599429,5,10,4,17.50877766493069,11.569764750276008,2020-06-21 16:17:30
2020-06-21 06:55:48.390269,2,7,10,19.657676512340828,40.39903159060727,2020-06-21 08:38:01
2020-06-21 16:42:08.181259,2,4,5,14.408217016678105,13.86614764144933,2020-06-21 17:37:51
2020-06-21 12:21:55.284214,4,5,9,13.405225632781104,98.27493313708565,2020-06-21 12:34:10
2020-06-21 16:47:27.631281,3,1,10,12.41839586176583,77.67476279477172,2020-06-21 16:58:14
2020-06-21 03:02:01.454822,1,3,10,11.470707549251912,60.644772631020544,2020-06-21 05:39:07
2020-06-21 04:51:06.154607,2,7,2,14.325622576470835,102.14186855358177,2020-06-21 06:18:33
2020-06-21 09:34:04.108505,1,4,4,16.967696156065884,63.827307241598355,2020-06-21 11:42:15
2020-06-22 13:07:25.397919,3,5,2,14.988707513083003,90.2472630608936,2020-06-22 14:04:26
2020-06-22 06:09:52.699534,2,1,4,18.043904567085328,44.4489291721212,2020-06-22 06:30:42
2020-06-22 04:21:22.102455,2,2,7,10.609039635442842,48.47300469126976,2020-06-22 05:30:25
2020-06-22 00:56:44.116455,2,6,4,17.14504957676391,77.81649626701106,2020-06-22 01:48:48
2020-06-22 22:52:53.034851,2,9,5,16.552786608905308,47.12705271657727,2020-06-22 23:59:23
2020-06-22 18:56:25.874393,5,3,4,13.420602666009188,107.74273132249891,2020-06-22 21:44:59
2020-06-22 06:33:50.724636,5,4,5,18.829417834630455,82.05520567965327,2020-06-22 09:28:53
2020-06-22 12:28:19.176808,1,7,0,13.386672093370752,33.15297879581289,2020-06-22 13:16:18
2020-06-22 22:43:31.865893,5,3,7,14.383172396344548,99.39185153687137,2020-06-22 23:31:50
2020-06-22 09:26:48.061853,2,3,5,17.433438051106393,73.44635603853656,2020-06-22 11:19:56
2020-06-22 06:50:03.363218,5,7,4,18.748469531516122,63.618252841000995,2020-06-22 08:46:35
2020-06-22 16:25:51.779838,3,5,9,13.170975346414515,50.03297361352686,2020-06-22 18:48:21
2020-06-22 00:38:51.932596,1,8,6,16.153946380037297,49.63579782370855,2020-06-22 01:06:24
2020-06-22 15:04:51.586929,2,6,9,14.351744358624355,27.070318418751178,2020-06-22 16:57:36
2020-06-22 21:21:48.044602,3,5,8,19.32863374490406,73.67748220678689,2020-06-22 23:36:22
2020-06-22 13:08:17.551977,2,2,1,19.68834514338124,88.43131602388152,2020-06-22 13:26:16
2020-06-22 08:54:28.547527,5,6,0,15.872144703658789,99.83210174715954,2020-06-22 09:38:38
2020-06-22 05:29:03.170308,1,7,7,14.880839554605227,26.53480718786495,2020-06-22 05:39:48
2020-06-22 16:12:15.603430,3,4,2,11.59913282294448,33.83674220323592,2020-06-22 17:54:07
2020-06-22 09:29:06.472673,1,6,7,10.666852784703568,87.60261051032923,2020-06-22 11:08:06
2020-06-22 18:34:10.157407,4,10,10,14.684308460387403,78.74781399858772,2020-06-22 21:21:07
2020-06-22 16:16:30.610880,1,7,2,12.110354027529816,16.65838558078263,2020-06-22 18:29:20
2020-06-22 01:45:06.743687,2,5,7,18.389021090158714,42.895121427096804,2020-06-22 03:25:54
2020-06-22 20:43:55.791739,2,1,4,16.085295613857653,83.13317320406844,2020-06-22 22:45:09
2020-06-22 18:47:08.468273,2,3,10,16.77422591004745,11.872751261904938,2020-06-22 19:39:08
2020-06-22 15:15:13.435621,1,5,7,17.989807946855368,65.20755370987668,2020-06-22 16:11:18
2020-06-22 06:02:31.890044,3,5,0,18.870526524256128,66.60866212999045,2020-06-22 06:26:23
2020-06-22 04:03:21.392919,2,6,4,17.465139391078043,19.0447607946208,2020-06-22 05:31:40
2020-06-22 00:18:08.235211,5,10,2,10.613505556792916,61.712080428002466,2020-06-22 02:34:22
2020-06-22 04:33:49.073453,2,4,5,16.10829451307397,69.65157725087182,2020-06-22 05:30:49
2020-06-22 07:16:41.613330,4,10,8,10.37623175853468,109.66760268460156,2020-06-22 08:26:25
2020-06-22 01:08:06.644882,3,3,7,10.512808029434849,40.76499411230986,2020-06-22 03:39:22
2020-06-22 03:40:02.233361,1,5,7,17.96020695764561,90.20633496503913,2020-06-22 06:15:23
2020-06-22 19:06:47.723086,4,6,5,14.579071404277444,93.99340381039437,2020-06-22 20:30:57
2020-06-22 00:22:23.242662,1,3,3,13.841853083464848,99.16474456191827,2020-06-22 02:41:57
2020-06-22 06:33:59.250312,1,1,2,17.06364820950244,93.23475908738094,2020-06-22 09:33:16
2020-06-22 16:20:45.618330,5,1,2,18.37033051437586,30.625317468960382,2020-06-22 16:50:44
2020-06-22 22:34:05.934096,3,4,7,12.22557813947989,68.3671640052422,2020-06-22 23:31:40
2020-06-22 00:10:08.560178,1,3,8,16.10429930188771,65.4005313845867,2020-06-22 01:50:24
2020-06-22 21:00:20.718835,1,8,1,10.678341986992063,68.32929064466862,2020-06-22 22:02:24
2020-06-23 14:36:08.214510,1,5,6,13.120359112389092,87.47605612328829,2020-06-23 16:10:50
2020-06-23 02:03:46.318765,4,2,6,19.44597970763273,62.74759702451983,2020-06-23 04:41:34
2020-06-23 13:16:25.752687,3,1,5,13.208875965403477,41.19955042619255,2020-06-23 16:00:49
2020-06-23 07:19:34.126856,1,10,8,16.950642634697466,55.35294855360359,2020-06-23 09:30:01
2020-06-23 18:18:20.333016,4,2,0,17.25088959742295,108.93293870473241,2020-06-23 18:43:36
2020-06-23 14:06:41.213710,4,1,5,10.237095511589317,38.33338271584285,2020-06-23 15:58:50
2020-06-23 01:34:58.183509,4,1,5,14.680888772488299,77.20387533434204,2020-06-23 03:35:47
2020-06-23 17:09:51.873943,5,5,3,19.686811078279355,60.34155595916832,2020-06-23 18:28:04
2020-06-23 14:33:45.040852,2,9,4,10.522869417301198,15.359861407985159,2020-06-23 14:42:26
2020-06-23 18:36:45.619580,2,5,6,19.19695190985989,53.29720476348128,2020-06-23 20:06:39
2020-06-23 13:05:24.038451,3,3,10,11.398036134261357,14.898141528197659,2020-06-23 15:49:25
2020-06-23 04:15:36.075403,3,7,9,11.50092625507318,82.83708301013617,2020-06-23 05:44:23
2020-06-23 17:43:15.830841,3,5,5,16.982171643349943,91.51936718198282,2020-06-23 18:19:29
2020-06-23 01:37:33.645682,3,7,2,17.17588944733028,77.64886544193415,2020-06-23 02:12:43
2020-06-23 13:22:27.831091,5,1,10,17.383875516759485,19.912917509223572,2020-06-23 14:04:01
2020-06-23 08:54:37.073203,5,9,3,18.51386813017068,59.99280807661851,2020-06-23 11:44:09
2020-06-23 00:04:52.872993,4,3,0,12.940473565390462,43.45571532737566,2020-06-23 00:42:59
2020-06-23 10:26:25.691834,4,5,9,15.209219155057161,68.07515951920378,2020-06-23 11:25:04
2020-06-23 04:48:52.506625,4,5,8,11.478353796530637,11.889654362981677,2020-06-23 05:17:54
2020-06-23 16:27:09.510925,4,6,9,13.41207888668926,51.10461219050384,2020-06-23 18:32:39
2020-06-23 07:55:04.206060,5,8,2,19.54181706054841,63.315947717618684,2020-06-23 10:04:52
2020-06-23 09:07:47.672583,1,5,3,17.451125255665605,105.7008611903438,2020-06-23 11:31:22
2020-06-23 11:10:12.497424,5,9,6,14.644985263540093,16.809803990739965,2020-06-23 11:11:32
2020-06-23 22:16:01.461723,4,4,8,16.21521778243408,92.8162856432452,2020-06-23 23:17:35
2020-06-23 21:23:27.589879,5,7,9,18.17508907376532,95.85238952161336,2020-06-23 23:25:37
2020-06-23 15:56:59.881744,2,9,1,13.068597847988526,68.30280390924567,2020-06-23 16:35:27
2020-06-23 01:33:22.401070,1,7,6,11.939243639586753,36.9208768596142,2020-06-23 02:59:38
2020-06-23 21:48:48.108905,1,2,2,10.242004528159466,48.445262430350574,2020-06-23 21:48:58
2020-06-23 13:57:40.858942,4,2,0,10.710902816810066,58.00978537027232,2020-06-23 14:50:02
2020-06-23 14:56:09.283514,4,8,5,17.30275564331892,93.05344235560605,2020-06-23 16:59:27
2020-06-23 03:40:32.573228,1,8,0,10.566311291897634,17.84694114494323,2020-06-23 04:39:08
2020-06-23 08:49:47.963048,1,7,8,17.58681889977973,99.00506011249287,2020-06-23 09:13:12
2020-06-23 08:56:08.092804,3,4,4,10.52807745737365,102.09779164647068,2020-06-23 09:47:26
